[検索条件]従業員数：10~20・20~50・50~300.設立年数：11~30.業態：BtoB・BtoC.業界：IT業界の会社・Webサービス・アプリ運営業界の会社.小売業界の会社・自社型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社プライオリティーコンサルティング,ぷらいおりてぃーこんさるてぃんぐ,関政彦,http://priority.ne.jp/,http://priority.ne.jp/mailform/mailform.html,1010601037091,2009年2月,-,未上場,1000000,-,1,22,-,-,12月,ソフトのASP事業およびシステムインテグレイションサービスを行う会社,コンサルティング業界の会社,ITコンサルティング業界の会社 ,IT業界の会社・その他サービス業界の会社,Webサービス・アプリ運営業界の会社・Web制作業界の会社,Webシステム開発・システム導入支援・スマートフォンアプリ開発,BtoB,未計算,東京都墨田区京島１丁目１番２－３００５号,131-0046,東京都,墨田区京島１丁目１番２－３００５号,03-5655-3308,03-5655-3309,-,-
株式会社ゴゴジャン,ごごじゃん,早川忍,https://corp.gogojungle.co.jp/,https://corp.gogojungle.co.jp/contact/,9010001112966,2007年10月,-,未上場,9000000,-,1,22,-,-,-,投資に関するサイト「fx-on.com」を運営している会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,-,BtoB,未計算,東京都文京区本郷３丁目６番６号本郷ＯＧＩビル６Ｆ,113-0033,東京都,文京区本郷３丁目６番６号本郷ＯＧＩビル６Ｆ,03-5844-6090,-,info@gogojungle.co.jp,-
株式会社メディア・バックオフィス,めでぃあ・ばっくおふぃす,渡邉堅一郎,https://kirinuki.jp/,https://kirinuki.secure.force.com/ippan/NewSitesEstimation?_ga=2.190587691.1481875063.1576742189-60554056.1576742189,9010001105219,2006年8月,-,未上場,30000000,-,1,21,-,-,-,「切り抜き.jp」の運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,未分類,未分類,画像処理,BtoB,未計算,東京都千代田区神田淡路町２丁目１番地,101-0063,東京都,千代田区神田淡路町２丁目１番地,03-6629-7330,03-6685-7136,info@kirinuki.jp,-
株式会社新聞制作センター,しんぶんせいさくせんたー,小田部亨,http://seisaku-center.co.jp/,-,1010001108261,2001年6月,-,未上場,10000000,220000000,1,21,-,-,-,新聞や広報誌の記事編集および金融データ配信サービスを行う会社,マスコミ業界の会社,新聞業界の会社,人材業界の会社・IT業界の会社,その他業務請負業界の会社・Webサービス・アプリ運営業界の会社,金融情報提供,BtoB,未計算,東京都中央区新川１丁目２番１２号金山ビル３階,104-0033,東京都,中央区新川１丁目２番１２号金山ビル３階,03-6262-8333,03-6262-8334,otabe@seisaku-center.co.jp,-
株式会社ジョルス,じょるす,住吉昭弘,https://www.jolls.co.jp/index.html,https://ssl.jolls.co.jp/contact,1011001011199,1994年10月,-,未上場,10000000,-,1,21,-,-,-,デジタルコンテンツの制作等を行う会社,IT業界の会社,システム受託開発業界の会社,IT業界の会社・エンタメ業界の会社・その他サービス業界の会社・マスコミ業界の会社,Webサービス・アプリ運営業界の会社・映像・CM制作業界の会社・Web制作業界の会社・電子書籍出版業界の会社,CG制作・電子書籍制作・Webシステム開発・ECサイト構築,BtoB,未計算,東京都渋谷区渋谷２丁目２２番７号共栄ビル,150-0002,東京都,渋谷区渋谷２丁目２２番７号共栄ビル,03-5469-8201,-,info@jolls.co.jp,recruit@jolls.co.jp
株式会社低温流通ネットワーク,ていおんりゅうつうねっとわーく,古瀬伸子,-,-,5011801015528,1994年4月,-,未上場,20000000,230000000,1,21,-,-,4月,業務用食材の卸販売をするWebサイト「もったいない食材ドットコム」を運営する会社,商社業界の会社,その他食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,業務用食品卸売,BtoB,未計算,東京都北区王子２丁目３０番２号,114-0002,東京都,北区王子２丁目３０番２号,03-3913-8410,-,-,-
有限会社プラネット・リンク,ぷらねっと・りんく,白石幸哉,https://www.planet-link.co.jp,https://www.planet-link.co.jp/#note2,9020002087414,1994年8月,-,未上場,3000000,350000000,1,21,-,-,-,キャラクター商品のデザイン企画や製造販売を行う会社,その他サービス業界の会社,デザイン業界の会社,その他サービス業界の会社・ゲーム業界の会社・IT業界の会社,Web制作業界の会社・ゲーム・アニメーション系デザイン業界の会社・Webサービス・アプリ運営業界の会社,Webサイト運営代行・キャラクター製品製造・キャラクター製品販売,BtoB,未計算,東京都港区南青山３丁目５番２号南青山第一韮澤ビル,107-0062,東京都,港区南青山３丁目５番２号南青山第一韮澤ビル,03-5786-0511,03-5786-8512,-,-
株式会社スカラ,すから,梛野憲克,https://scalagrp.jp/,https://scalagrp.jp/inquiry/,4011001027663,1991年12月,-,東証１部,1720000000,1059732000,1,21,-,-,6月,SaaS・ASP事業やオンラインカードショップの運営を行う会社,IT業界の会社,Webサービス・アプリ運営業界の会社,小売業界の会社,モール型eコマース業界の会社,カードゲーム販売・ECサイト構築,BtoB　BtoC,未計算,東京都渋谷区渋谷２丁目２１番１号,150-8510,東京都,渋谷区渋谷２丁目２１番１号,03-6418-3960,-,-,-
株式会社サンディアス,さんでぃあす,井出洋,http://sandias.jp/,-,9011001054620,2007年11月,-,未上場,8000000,-,1,20,-,-,-,ボーイズラブを愛好する女性向けのポータルサイト「ちるちる」を運営する会社,IT業界の会社,Webサービス・アプリ運営業界の会社,エンタメ業界の会社,イベント業界の会社,イベント企画・レビューサイト運営・ポータルサイト運営・イベント運営,BtoC　BtoB,未計算,東京都渋谷区渋谷３丁目９－１０渋谷アサヒビル２Ｆ,150-0002,東京都,渋谷区渋谷３丁目９－１０渋谷アサヒビル２Ｆ,-,-,info@chil-chil.net,-
インフォテクノスコンサルティング株式会社,いんふぉてくのすこんさるてぃんぐ,勝又愛仁,http://www.itcc.co.jp/index.html,https://itcc-cojp.ssl-xserver.jp/contact/,3011101041210,2000年1月,-,未上場,35000000,-,2,20,-,-,-,人材マネジメントシステム「Rosic」を販売する会社,IT業界の会社,システム開発業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社・ソフトウェア専門商社業界の会社,人事管理システム開発・システム管理支援・システム導入支援・経営管理システム開発・会計システム開発,BtoB,未計算,東京都新宿区四谷２丁目１２番１号,160-0004,東京都,新宿区四谷２丁目１２番１号,03-5919-3611,03-5919-1010,-,-
株式会社銀座金田中,ぎんざかねたなか,岡副真吾,http://www.kanetanaka.co.jp/,https://ec.reservation.jp/kanetanaka/contact/index.php,9010001041109,1994年6月,-,未上場,10000000,231400000,-,20,-,6,7月,老舗料亭「新ばし金田中」を運営する会社,未分類,未分類,外食業界の会社・小売業界の会社・その他サービス業界の会社,和食・大衆料理業界の会社・自社型eコマース業界の会社・ブライダル業界の会社・中食（デリバリー）業界の会社,結婚式場運営・ケータリングサービス提供・日本料理店運営・宴会場運営,BtoC,未計算,東京都中央区銀座７丁目６番１６号,104-0061,東京都,中央区銀座７丁目６番１６号,03-3289-8822,-,-,-
株式会社ドリームキャリア,どりーむきゃりあ,植島幹九郎,https://www.dreamcareer.co.jp/,https://www.dreamcareer.co.jp/its/contact/,6010401047393,2002年5月,-,未上場,112800000,-,1,20,-,-,-,就職支援・採用支援サービスを行っている会社,マスコミ業界の会社,書籍出版業界の会社,人材業界の会社・IT業界の会社・ゲーム業界の会社,その他業務請負業界の会社・Webサービス・アプリ運営業界の会社・人材紹介業界の会社・ソーシャルゲーム業界の会社・製造業・技術系人材派遣業界の会社・システム受託開発業界の会社,採用支援・エンジニア派遣・就職支援,BtoB　BtoC,未計算,東京都港区南青山２丁目２７番２７号,107-0062,東京都,港区南青山２丁目２７番２７号,03-5786-2537,03-5786-2538,sales@dreamcareer.co.jp,-
株式会社ＳＯＢＯ,そぼ,益川大平,http://www.so-bo.biz/index.html,http://www.so-bo.biz/contact.html,6011301013444,2007年2月,-,未上場,10000000,483000000,2,20,-,7,10月,「ちびすけ餃子」を提供する飲食店を運営する会社,外食業界の会社,中華料理・ラーメン業界の会社,小売業界の会社・外食業界の会社,モール型eコマース業界の会社・自社型eコマース業界の会社・和食・大衆料理業界の会社,餃子販売,BtoB　BtoC,未計算,東京都杉並区堀ノ内１丁目９番１２号,166-0013,東京都,杉並区堀ノ内１丁目９番１２号,03-3351-1648,03-3351-1648,-,-
株式会社アイズ,あいず,福島範幸,https://www.eyez.jp/,https://www.eyez.jp/inquiry,3011001051128,2007年2月,-,未上場,8000000,800000000,1,20,-,-,-,「レビューブログ」などの運営を行うインターネット広告業界の会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,クラウドサービス提供・商品企画・広告配信サービス運営・セミナー企画,BtoB,未計算,東京都渋谷区渋谷１丁目１１番１号,150-0002,東京都,渋谷区渋谷１丁目１１番１号,03-6419-8505,03-6419-8506,-,recruit@eyez.jp
株式会社メルメクス,めるめくす,森雄作,http://www.melmax.co.jp/,http://www.melmax.co.jp/contact.html,3011001049106,2005年4月,-,未上場,20000000,-,2,20,-,-,-,Webサイトの構築や運営などを手掛ける会社,IT業界の会社,Webサービス・アプリ運営業界の会社,コンサルティング業界の会社・人材業界の会社,広告運用コンサルティング業界の会社・その他人材業界の会社,採用支援・キャリアコンサルティング・就職支援・転職支援・求職者支援（職業訓練）,BtoB,未計算,東京都渋谷区円山町１３番１６号ＢＮＫビル,150-0044,東京都,渋谷区円山町１３番１６号ＢＮＫビル,-,03-5458-9590,info@melmax.co.jp,-
株式会社ＧＲＡＤ,ぐらっど,古﨑智亮,http://iisa.co.jp/index.html,http://iisa.co.jp/contact/index.html,3010001128654,2009年3月,-,未上場,10000000,-,1,20,-,-,9月,モバイル広告代理事業を行う会社,広告業界の会社,インターネット広告代理店業界の会社,IT業界の会社,Webサービス・アプリ運営業界の会社,SEO対策・Webマーケティング支援・漫画配信サービス運営,BtoB,未計算,東京都中央区銀座８丁目１７番５号,104-0061,東京都,中央区銀座８丁目１７番５号,-,03-3549-0041,-,-
ＧＡＲＹＵＵ株式会社,がりゅー,近藤賢一,http://garyuu.com/,http://garyuu.com/form.php,5011201015178,2008年10月,-,未上場,5000000,-,1,20,-,-,-,投資用マンションやマンション用地の販売などを行う会社,不動産業界の会社,マンション・アパート売買業界の会社,IT業界の会社・広告業界の会社,Webサービス・アプリ運営業界の会社・インターネット広告代理店業界の会社・システム開発業界の会社,SEO対策・投資用不動産販売・Webシステム開発,BtoB,未計算,東京都豊島区目白３丁目１３番１号ＴＮビル４Ｆ,171-0031,東京都,豊島区目白３丁目１３番１号ＴＮビル４Ｆ,03-3565-6575,03-5906-5911,-,saiyo@garyuu.com
株式会社ブルジュラ,ぶるじゅら,橋田厚,http://brujula.jp/,http://brujula.jp/contact/,5010001099134,2006年5月,-,未上場,10000000,-,1,20,-,-,-,二輪車用ヘルメットやキャラクターグッズのデザイン等を行う会社,その他サービス業界の会社,デザイン業界の会社,小売業界の会社・生活用品業界の会社,作業関連用品販売業界の会社・玩具業界の会社・自社型eコマース業界の会社,キャラクター製品販売・ヘルメット販売,BtoC,未計算,東京都中野区中野５丁目６８番２号,164-0001,東京都,中野区中野５丁目６８番２号,03-3388-1124,03-3388-6430,bj_web@brujula.jp,-
