[検索条件]従業員数：~5・5~10・10~20・20~50・50~300.連絡先の有無：お問い合わせページあり.業界：小売業界の会社・モール型eコマース業界の会社・自社型eコマース業界の会社.地域：東京都.愛知県.大阪府
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
エイジアハウス株式会社,えいじあはうす,夏野元嗣,https://cure-net.com/,https://cure-net.com/contact/,2011001052481,2004年11月,-,未上場,-,-,1,10,-,-,-,ビジュアル系情報誌「Cure」の企画から出版までを手掛ける会社,マスコミ業界の会社,雑誌出版業界の会社,小売業界の会社,自社型eコマース業界の会社,イベント企画・雑誌販売・イベント運営・雑誌編集・雑誌制作,BtoC,未計算,東京都渋谷区東２丁目１４番２８号,150-0011,東京都,渋谷区東２丁目１４番２８号,03-5467-9805,03-5467-9806,cure_info@asiahouse.co.jp,-
株式会社早川発条製作所,はやかわはつじょうせいさくしょ,早川竹道,http://hayakawa-hss.com/,http://hayakawa-hss.com/publics/index/3/,3180001067191,1987年5月,-,未上場,10000000,-,-,10,2,-,-,産業用ばねや農林業資材などの製造を行う会社,製造業界の会社,金属製品製造業界の会社,製造業界の会社・小売業界の会社,金属部品製造業界の会社・モール型eコマース業界の会社,自動車部品製造・楽器製造・家電用部品製造・ばね製造・ガーデニング・農園芸用品製造・農業用資材製造・ガーデニング・農園芸用品販売,BtoB,未計算,愛知県日進市岩藤町上原３９３番地の２,470-0104,愛知県,日進市岩藤町上原３９３番地の２,0561-72-5539,0561-72-5764,hayakawa-sp@gol.com,-
クラーク・フューチャー・コンサルタンツ有限会社,くらーく・ふゅーちゃー・こんさるたんつ,赤木美香,http://clarkfuture.com/,http://clarkfuture.com/menu06_10.html,8010802019072,-,-,未上場,-,-,1,10,-,-,-,企業の人材育成支援などのサービスを提供する会社,コンサルティング業界の会社,組織・人事コンサルティング業界,小売業界の会社・人材業界の会社,自社型eコマース業界の会社・企業研修業界の会社・個人向けセミナー業界,キャリアコンサルティング・人材活用コンサルティング・CD・レコード販売・グッズ販売・書籍販売・DVD販売,BtoC　BtoB,未計算,東京都大田区田園調布５丁目４６番３号,145-0071,東京都,大田区田園調布５丁目４６番３号,03-5483-0141,03-5483-0142,cfc-info@clarkfuture.com,-
株式会社青木金物,あおきかなもの,青木弘至,http://aokikanamono.com,http://aokikanamono.com/contact,2120101000034,1988年3月,-,未上場,10000000,-,1,10,-,-,-,建築資材や工具の販売やリフォーム工事および建築工事などを請け負う会社,建設・工事業界の会社,注文型住宅建築業界の会社,小売業界の会社・建設・工事業界の会社・広告業界の会社・電気製品業界の会社,作業関連用品販売業界の会社・モール型eコマース業界の会社・とび・土工工事業界の会社・住宅・事業所向け設備業界の会社・建造物解体工事業界の会社・その他電気設備工事業界の会社・居住用リフォーム業界の会社・その他小売業界の会社・看板業界の会社・その他建築専門工事業界の会社・衛生設備工事業界の会社・家電業界の会社・空調設備工事業界の会社,溶接機器販売・機械工具・電動工具販売・チェーンソー販売・建具工事・浴室リフォーム（水廻りリフォーム）・洗面台リフォーム（水廻りリフォーム）・キッチンリフォーム（水廻りリフォーム）・左官工事・大工工事・ハーネス販売・鋸（のこぎり）販売・板金工事・ドライバー販売・エクステリア工事・トイレリフォーム（水廻りリフォーム）・給排水設備工事・塗装工事・建築金物工事・鉄骨工事・掃除機販売・外構工事・内装工事・換気設備工事・配線工事・給湯設備工事・看板・サイン取付・研削工具販売・切削機械販売・発電機販売・ポンプ販売・芝刈り機販売・洗浄機販売・はさみ販売,BtoC　BtoB,未計算,大阪府堺市北区野遠町５４５番地の３,591-8013,大阪府,堺市北区野遠町５４５番地の３,072-252-2331,072-252-5672,info@aokikanamono.com,-
株式会社ルチア,るちあ,東田雪子,https://www.lucia-jp.com/,https://www.lucia-jp.com/contact,9180001018643,1990年1月,-,未上場,10000000,-,1,10,-,-,-,「育毛シリーズ」などのヘアケア製品「nouvellemoi LUCIA」の製造や販売を行う会社,生活用品業界の会社,トイレタリー製造業界の会社,アパレル・美容業界の会社・小売業界の会社,化粧品製造業界の会社・エステサロン業界の会社・化粧品販売業界の会社・自社型eコマース業界の会社,発毛サロン運営・医薬部外品製造・化粧品開発・ヘアケア用品製造・ヘアケア用品販売・化粧品販売・医薬部外品販売,BtoC,未計算,愛知県名古屋市中村区那古野１丁目４５番５号ルチア東田ビル,450-0001,愛知県,名古屋市中村区那古野１丁目４５番５号ルチア東田ビル,052-551-2828,052-551-2838,info@lucia-jp.com,-
株式会社代々木文化学園,よよぎぶんかがくえん,鈴木実加子,https://www.bunkashodo.co.jp/,https://www.bunkashodo.co.jp/form/inquiry/inquiry.php,3011001024224,1953年,-,未上場,-,-,-,10,-,1,-,ペン字や書道などの通信講座を手掛ける会社,教育業界,資格取得・通信教育業界の会社,小売業界の会社,自社型eコマース業界の会社,通信教育・書道用品販売・筆販売,BtoC,未計算,東京都渋谷区幡ヶ谷１丁目３０番１４号,151-0072,東京都,渋谷区幡ヶ谷１丁目３０番１４号,03-3460-7321,03-3460-7388,-,-
ＳＨＧホールディングス株式会社,えすえいちじーほーるでぃんぐす,早川周作,http://shgh.jp/,http://shgh.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,8010001143946,2004年,-,未上場,-,-,1,10,-,12,-,美容サロンや創作料理店の運営を手掛ける会社,アパレル・美容業界の会社,美容サロン業界の会社,教育業界・IT業界の会社・小売業界の会社・外食業界の会社,その他スクール業界の会社・Webサービス・アプリ運営業界の会社・自社型eコマース業界の会社・その他外食業界の会社,リラクゼーションサロン運営・ネイルサロン運営・鉄板焼き店運営,BtoC,未計算,東京都中央区銀座１丁目１４番７号,104-0061,東京都,中央区銀座１丁目１４番７号,03-5579-9615,-,-,info@shgh.jp
株式会社フロムサーティー,ふろむさーてぃー,園田義之,http://from-30.com/smart/index.html,http://from-30.com/smart/contact.html,9011301011742,1998年9月,-,未上場,20000000,180000000,1,10,-,-,2月,サングラスやマフラーなどの卸売を行っている会社,小売業界の会社,眼鏡・コンタクトレンズ販売業界の会社,小売業界の会社,自社型eコマース業界の会社,ファッション通販サイト運営・サングラス販売・ファッション雑貨卸売・商品企画・マフラー・ストール販売・ファッション雑貨販売,BtoC　BtoB,未計算,東京都杉並区高円寺南３丁目４６番３号五明堂ビル４Ｆ,166-0003,東京都,杉並区高円寺南３丁目４６番３号五明堂ビル４Ｆ,03-3316-3163,03-3316-7324,-,-
株式会社サンカイプラニング,さんかいぷらんにんぐ,須賀昇,http://www.sankai-p.jp/sankai/index.html,https://ws.formzu.net/fgen/S44571712/,3010001017592,1977年4月,-,未上場,10000000,-,2,10,1,-,-,雑誌のアンケート集計代行や漫画雑誌の通販サイト運営を行う会社,人材業界の会社,事務処理代行業界の会社,小売業界の会社・運輸・物流業界の会社,モール型eコマース業界の会社・倉庫運営業界の会社,アンケート代行・防災用品販売・雑誌販売・梱包,BtoB,未計算,東京都千代田区神田錦町３丁目１４番地,101-0054,東京都,千代田区神田錦町３丁目１４番地,03-5282-8699,03-3295-3327,info@sankai-p.jp,-
有限会社メネフネウォータージャパン,めねふねうぉーたーじゃぱん,米澤匡展,https://hawaiiwaterjapan.com/,https://hawaiiwaterjapan.com/contact/,9020002081788,1999年11月,-,未上場,3000000,-,1,10,-,-,-,ハワイ産飲料水「ハワイウォーター」の輸入販売を行う会社,小売業界の会社,その他小売業界の会社,小売業界の会社・その他サービス業界の会社,自社型eコマース業界の会社・その他レンタル・リース業界の会社,通信販売・飲料販売・ウォーターサーバーレンタル・水宅配サービス提供,BtoC,未計算,東京都品川区勝島１丁目４番１１号,140-0012,東京都,品川区勝島１丁目４番１１号,03-6450-0077,03-6450-0258,info@hawaiiwaterjapan.co.jp,-
株式会社Ａｉｔｏｓｓ,あいとす,加藤有二,https://www.aitoss.co.jp/,https://www.aitoss.co.jp/contact/,9180001038410,1982年2月,-,未上場,30000000,-,1,10,1,-,-,照明機器や防犯システム機器の販売を行う会社,商社業界の会社,その他機械専門商社業界の会社,小売業界の会社・商社業界の会社,自社型eコマース業界の会社・その他専門商社業界の会社,防犯機器卸売・LED照明卸売,BtoC　BtoB,未計算,愛知県名古屋市中区千代田３丁目２１番１号,460-0012,愛知県,名古屋市中区千代田３丁目２１番１号,052-331-2751,052-332-1697,-,-
株式会社インテリアル,いんてりある,田中正信,http://www.interial.jp/,http://www.interial.jp/question/,5120001116902,2006年7月,-,未上場,7000000,260000000,-,10,-,3,-,インターネットを主体としたインテリアショップを展開する会社,小売業界の会社,家具販売業界の会社,小売業界の会社,自社型eコマース業界の会社,インテリア雑貨販売・インテリア製品販売・寝具（布団・シーツ・枕等）販売・LED製品販売,BtoC,未計算,大阪府門真市向島町３番３５号 ,571-0051,大阪府,門真市向島町３番３５号 ,06-6115-5612,06-6115-5613,-,-
永和産業株式会社,えいわさんぎょう,田中收,http://www.eiwa-soy.com/,http://www.eiwa-soy.com/contact.html,6010801001495,1949年4月,-,未上場,15000000,-,2,10,2,-,-,醤油や大豆を使用したお菓子など大豆製品の卸売を行う会社,商社業界の会社,農産物食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,大豆加工食品（豆腐・油揚げ・湯葉など）卸売・菓子販売・醤油卸売・菓子卸売・大豆加工食品（豆腐・油揚げ・湯葉など）販売・菓子梱包・大豆卸売・食品添加物卸売,BtoB,未計算,東京都大田区南六郷２丁目１０番５号,144-0045,東京都,大田区南六郷２丁目１０番５号,03-3733-6841,03-3733-5519,info@eiwa-soy.com,-
株式会社丸友製作所,まるともせいさくしょ,谷坂日雄,http://www.marutomo-ss.co.jp/,http://www.marutomo-ss.co.jp/contact/,3120101021772,1974年5月,-,未上場,10000000,-,1,10,-,-,-,業務用厨房製品の製造および販売を手掛ける会社,機械業界の会社,業務厨房関連機器製造業界の会社,小売業界の会社・電気製品業界の会社,自社型eコマース業界の会社・家電業界の会社,たこ焼き製造・業務用調理器具製造・たこ焼き販売・バーナー販売・厨房用備品販売,BtoC　BtoB,未計算,大阪府堺市美原区太井３６０番地の１３,587-0062,大阪府,堺市美原区太井３６０番地の１３,072-362-6415,072-362-6416,-,-
株式会社教育評論社,きょういくひょうろんしゃ,阿部黄瀬,http://www.kyohyo.co.jp/index.html,http://www.kyohyo.co.jp/info.html,1010001041784,1973年5月,-,未上場,10000000,-,1,10,-,-,-,教育書や実用書や児童書などの書籍を発行する会社,マスコミ業界の会社,書籍出版業界の会社,小売業界の会社,自社型eコマース業界の会社,児童向け書籍卸売・書籍卸売・書籍販売・児童向け書籍制作・書籍制作・児童向け書籍販売,BtoB　BtoC,未計算,東京都中央区日本橋小伝馬町１番５号,103-0001,東京都,中央区日本橋小伝馬町１番５号,03-3664-5851,03-3664-5816,-,-
