[検索条件]連絡先の有無：お問い合わせページあり.業界：小売業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社.地域：東京都
会社名,会社名ひらがな,代表者名,会社サイト,お問い合わせページ,法人番号,設立年月,役員情報,上場種別,資本金,売上高,事業所数,従業員数,工場数,店舗数,決算月,一言説明,メイン大業界,メイン小業界,サブ大業界,サブ小業界,事業内容キーワード,特徴,マッチ度,本社住所,本社郵便番号,本社住所（都道府県のみ）,本社住所（都道府県除く）,本社電話番号,本社FAX番号,本社メールアドレス,採用メールアドレス
株式会社フレックス,ふれっくす,大原寛一,http://flex-tokyo.com/,https://flex-tokyo.com/toiawase.html,9010501012063,1975年1月,-,未上場,10000000,-,1,-,-,-,-,段ボールケースやポスターケースなどの包装資材を販売する会社,商社業界の会社,その他専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社,段ボール販売・包装・梱包資材卸売・段ボール卸売・パッケージ・包装資材印刷・包装・梱包資材販売,BtoB　BtoC,未計算,東京都台東区浅草６丁目５番６号,111-0032,東京都,台東区浅草６丁目５番６号,03-3875-5075,03-3875-1414,postmaster@flex-tokyo.com,-
株式会社グローバルリテイリング,ぐろーばるりていりんぐ,-,http://sweet42.jp/,http://sweet42.jp/,6011801026953,-,-,未上場,-,-,1,-,-,-,-,中国製女性用のアパレルやファッション小物の販売を行う会社,小売業界の会社,パソコン・スマホ周辺機器販売業界の会社,小売業界の会社,レディースアパレルショップ業界の会社・自社型eコマース業界の会社,二次電池・バッテリー（蓄電池・リチウムイオン電池等）販売・スマホ周辺機器・スマホアクセサリー販売,BtoC,未計算,東京都葛飾区四つ木５丁目５番１０－１０５号,124-0011,東京都,葛飾区四つ木５丁目５番１０－１０５号,050-5532-7578,03-6800-5289,support@globalretailing.jp,-
有限会社エイ・オーケイ,えい・おーけい,芦田典子,http://aokjapan.net/,https://lolipop-7094c05c1f74f0d8.ssl-lolipop.jp/contact/,8010002007869,1994年12月,-,未上場,-,-,1,-,-,-,-,「波動水」や塩などの販売を行う会社,小売業界の会社,食品店業界の会社,小売業界の会社,自社型eコマース業界の会社,食用油脂（油・バター・ラード等）販売・味噌販売・健康食品販売・食酢販売・清涼飲料水販売,BtoC,未計算,東京都千代田区九段南４丁目７番２２号メゾンドシャルー九段南５０２号室,102-0074,東京都,千代田区九段南４丁目７番２２号メゾンドシャルー九段南５０２号室,03-5276-1761,03-5276-1765,-,-
ＣＲＯＹ合同会社,くろい,龍野昇,https://www.croy.co.jp/,https://www.croy.co.jp/contact.html,9012403001061,2007年7月,-,未上場,-,-,1,-,-,1,-,スマートフォン用アクセサリを販売するWebショップ「CROYモバイル」を運営する会社,小売業界の会社,自社型eコマース業界の会社,未分類,未分類,ECサイト構築・スマホ周辺機器・スマホアクセサリー販売,BtoC,未計算,東京都国立市富士見台４丁目５番地の１０,186-0003,東京都,国立市富士見台４丁目５番地の１０,042-512-9661,-,support@croyllc.com,-
株式会社エヌ・ケー,えぬ・けー,中村賢治,http://www.coeur-cuir.com/,https://mx47.all-internet.jp/coeur-cuir.com/contact/,6011801022366,-,-,未上場,-,-,1,-,-,-,-,オリジナルの革小物を制作、販売する会社,アパレル・美容業界の会社,バッグ・アパレル雑貨製造業界の会社,小売業界の会社,自社型eコマース業界の会社,皮革製品販売・皮革製品製造・雑貨デザイン,BtoC,未計算,東京都足立区東綾瀬３丁目９番１２号,120-0004,東京都,足立区東綾瀬３丁目９番１２号,03-5856-0888,03-5856-0556,info@coeur-cuir.com,-
株式会社リフェット,りふぇっと,大屋毅,https://www.lifet.jp/,https://www.lifet.jp/contact,8010401089244,2010年8月,-,未上場,-,-,1,-,-,-,-,化粧品や健康食品の輸入および販売を行う会社,小売業界の会社,化粧品販売業界の会社,商社業界の会社・小売業界の会社・食品業界の会社,日用品・化粧品専門商社業界の会社・自社型eコマース業界の会社・健康食品業界の会社,サプリメント卸売・化粧品卸売・サプリメント開発・サプリメント製造・サプリメント販売・化粧品輸入・健康食品販売・健康食品開発・健康食品輸入・健康食品卸売,BtoB　BtoC,未計算,東京都渋谷区広尾１丁目１１番４号共立ビル３０１,150-0012,東京都,渋谷区広尾１丁目１１番４号共立ビル３０１,03-5447-7123,03-5447-7124,-,-
株式会社シェイプ,しぇいぷ,萩原雄二,http://shape-h.co.jp,http://shape-h.co.jp/contact.html,8011101057598,2008年10月,-,未上場,10000000,-,1,-,-,-,-,水素サプリや洗口液の通信販売を行う会社,小売業界の会社,その他小売業界の会社,小売業界の会社,モール型eコマース業界の会社,サプリメント製造・健康食品販売・健康食品製造・サプリメント販売,BtoC,未計算,東京都目黒区青葉台１丁目２７番５号インペリアル青葉台１００１,153-0042,東京都,目黒区青葉台１丁目２７番５号インペリアル青葉台１００１,03-5725-1018,03-5725-1019,-,-
米マイスター麹町有限会社,こめまいすたーこうじまち,福士修三,http://www.komemeister.co.jp/,http://form1.fc2.com/form/?id=259482,9010002046825,2005年9月,-,未上場,-,-,-,-,-,1,-,業務用米などの卸売やすし米などの販売を行っている会社,商社業界の会社,農産物食品専門商社業界の会社,小売業界の会社,自社型eコマース業界の会社・食品店業界の会社,米販売・米飯卸売,BtoC　BtoB,未計算,東京都千代田区麹町２丁目６番地１０号,102-0083,東京都,千代田区麹町２丁目６番地１０号,03-3261-3960,03-3262-0327,-,-
有限会社ながお食研,ながおしょくけん,長尾文美,https://nagao-sample.co.jp/,https://nagao-sample.co.jp/contactus/,2013302007338,1981年3月,-,未上場,-,-,-,-,1,-,-,食品サンプルの製造や販売およびリースを行う会社,化学業界の会社,樹脂製品(プラスチック製品など)製造業界の会社,小売業界の会社・その他サービス業界の会社,自社型eコマース業界の会社・その他レンタル・リース業界の会社,食品サンプル販売・食品サンプル製造,BtoC　BtoB,未計算,東京都豊島区西巣鴨１丁目９番２号,170-0001,東京都,豊島区西巣鴨１丁目９番２号,03-3949-0185,03-3940-3391,info@nagao-sample.co.jp,-
株式会社松製麺,まつせいめん,松村洋一,http://tandemwarp.sakura.ne.jp/,http://tandemwarp.sakura.ne.jp/contact/index.html,6012301006421,2008年11月,-,未上場,500000,-,2,-,-,-,-,中華麺や蕎麦、パスタなどの生麺の製造および販売を手掛ける会社,食品業界の会社,麺類製造業界の会社,小売業界の会社,自社型eコマース業界の会社,そば製造・生麺卸売・うどん販売・生麺製造・そば販売・生麺販売・うどん卸売・うどん製造,BtoB　BtoC,未計算,東京都町田市中町３丁目６番２７号,194-0021,東京都,町田市中町３丁目６番２７号,042-727-1001,042-723-7001,matsuseimen.n@gmail.com,-
有限会社柴又丸仁,しばまたまるじん,山口正和,http://www.shibamata-marujin.co.jp/,https://secure1.enekoshop.jp/shop/ContactForm?cid=78f58ecc293503d6caa4ceaba600a7a6d7cf1525&shopid=1917&lc=0,4011802003771,1968年9月,-,未上場,3000000,-,-,-,-,6,-,佃煮の製造や販売を手掛ける会社,食品業界の会社,漬物・煮物・大豆製造業界の会社,小売業界の会社,その他小売業界の会社・自社型eコマース業界の会社,佃煮販売・佃煮製造,BtoC,未計算,東京都葛飾区柴又７丁目６番１８号,125-0052,東京都,葛飾区柴又７丁目６番１８号,03-3658-2578,03-3672-2578,info@shibamata-marujin.co.jp,-
株式会社グッディ・フォーユー六本木,ぐっでぃ・ふぉーゆーろっぽんぎ,小沢太努己,https://goodday-foryou.com/index.html,https://goodday-foryou.com/contact/index.html,9010401085011,-,-,未上場,-,-,-,-,-,4,-,チーズケーキとスコーンを製造・販売する会社,食品業界の会社,洋菓子業界の会社,小売業界の会社,自社型eコマース業界の会社,ケーキ製造・ケーキ販売・洋菓子店運営,BtoC,未計算,東京都港区西麻布１丁目７－４エコナック西麻布ビル２階,106-0031,東京都,港区西麻布１丁目７－４エコナック西麻布ビル２階,03-6434-9155,03-6434-9199,goodday@goodday-foryou.com,-
株式会社ＥＮＧＲＡＶＥ,えんぐれいぶ,髙山時光,http://engrave.co.jp,http://engrave.co.jp/inquiry.html,9010501035725,2013年9月,-,未上場,10000000,-,1,-,-,-,-,菓子や飲料を中心としたネット通販のセレクトショップを運営する会社,食品業界の会社,和菓子業界の会社,食品業界の会社・小売業界の会社,その他菓子業界の会社・自社型eコマース業界の会社・モール型eコマース業界の会社・洋菓子業界の会社,チョコレート販売・米菓（せんべい・おかき等）販売,BtoC,未計算,東京都台東区西浅草３丁目２４番６号４階,111-0035,東京都,台東区西浅草３丁目２４番６号４階,03-3843-6760,03-3843-6760,-,-
有限会社かなん亭,かなんてい,菅波雄二,http://kanantei.thebase.in/,https://thebase.in/inquiry/kanantei,2011802001950,1976年,-,未上場,-,-,-,-,-,1,-,甘味処「かなん亭」の運営を手掛ける会社,外食業界の会社,和食・大衆料理業界の会社,外食業界の会社・小売業界の会社・食品業界の会社,カフェ・喫茶店業界の会社・自社型eコマース業界の会社・和菓子業界の会社,喫茶店運営・定食屋運営・焼き鳥店運営・くずきり・ところてん販売,BtoC,未計算,東京都葛飾区柴又７丁目１番４号,125-0052,東京都,葛飾区柴又７丁目１番４号,03-3672-7386,03-3672-7386,-,-
株式会社紅貴庵,こうきあん,河面春一,http://www.koukian.co.jp/,http://www.koukian.co.jp/contact/saleform/,9010701003135,1984年8月,-,未上場,20000000,-,2,-,-,-,-,水産物などの加工や販売を手掛ける会社,食品業界の会社,水産業界の会社,食品業界の会社・小売業界の会社,その他食品業界の会社・自社型eコマース業界の会社・漬物・煮物・大豆製造業界の会社,海苔製品販売・海苔製品製造・農産物加工食品製造・水産物販売・食品開発・農産物販売・水産加工品販売,BtoB　BtoC,未計算,東京都品川区旗の台３丁目３番９号,142-0064,東京都,品川区旗の台３丁目３番９号,03-5493-4111,03-5493-4101,-,-
株式会社和蘭西葡,わらんさいほう,肥留間一,http://www.waransaiho.co.jp/,http://www.waransaiho.co.jp/contact.php,7011101045018,2007年3月,-,未上場,10000000,-,1,-,-,1,-,「東京しゅーくりん」などの和洋菓子の製造と販売を手掛ける会社,食品業界の会社,和菓子業界の会社,小売業界の会社,自社型eコマース業界の会社,洋菓子店運営・もなか製造・もなか販売・和菓子店運営,BtoC,未計算,東京都新宿区新宿１丁目１８番２号,160-0022,東京都,新宿区新宿１丁目１８番２号,03-5369-0001,03-3341-0002,info@waransaiho.co.jp,-
島田屋製菓有限会社,しまだやせいか,島田光子,http://www.nagasaki-baumukuhen.com/,http://www.nagasaki-baumukuhen.com/contact.html,7011802013982,-,-,未上場,5000000,-,1,-,-,-,-,「元祖・長崎バウムクーヘン」を製造・販売する会社,食品業界の会社,洋菓子業界の会社,小売業界の会社,自社型eコマース業界の会社,ケーキ販売・バウムクーヘン（バームクーヘン）販売・洋菓子店運営・ケーキ製造,BtoC,未計算,東京都足立区南花畑２丁目１２番８号,121-0062,東京都,足立区南花畑２丁目１２番８号,03-3883-0632,03-3883-0635,-,-
株式会社ＣＯＮＣＥＮＴ,こんせんと,中島理恵,http://www.patisserie-concent.jp/,https://thebase.in/inquiry/concent-official-ec,2011001053694,-,-,未上場,-,-,-,-,-,1,-,オーダーメイドのケーキ及びかりんとうを製造、販売する会社,食品業界の会社,洋菓子業界の会社,小売業界の会社,自社型eコマース業界の会社,かりんとう販売・ケーキ販売・洋菓子店運営・かりんとう製造・ケーキ製造,BtoC,未計算,東京都渋谷区本町６丁目３４番８号,151-0071,東京都,渋谷区本町６丁目３４番８号,03-3373-8128,03-3373-8128,info@patisserie-concent.jp,-
有限会社安藤与吉商店,あんどうよきちしょうてん,安藤隆史,http://www.otsukemono-kitafuku.com/,https://www.otsukemono-kitafuku.com/contact,2010002016181,-,-,未上場,-,-,-,-,-,3,-,奈良漬などの製造および販売を行う「おつけもの喜多福」の運営を手掛ける会社,食品業界の会社,漬物・煮物・大豆製造業界の会社,小売業界の会社,自社型eコマース業界の会社・食品店業界の会社,漬物製造・梅干し販売・漬物販売・ギフト・贈答品販売・梅干し製造,BtoC　BtoB,未計算,東京都中央区湊２丁目１４番４号,104-0043,東京都,中央区湊２丁目１４番４号,03-3551-3566,03-3551-5755,andosyouten@jupiter.ocn.ne.jp,-
株式会社佃宝,つくほう,水谷秀子,http://tsukuhou.com/index.html,http://tsukuhou.com/index_5.html,6010601007577,-,-,未上場,-,-,-,-,-,2,-,佃煮の製造および販売を手掛ける会社,食品業界の会社,漬物・煮物・大豆製造業界の会社,小売業界の会社,自社型eコマース業界の会社,水産加工品販売・漬物製造・佃煮販売・漬物販売・水産加工品製造・佃煮製造,BtoC,未計算,東京都江東区東雲２丁目２番８号,135-0062,東京都,江東区東雲２丁目２番８号,03-3529-2940,03-3529-2941,info@tsukuhou.com,-
